respondent_id,h1n1_vaccine,seasonal_vaccine,xyz_vaccine
46199,0.5,0.22,0.12
46200,0.5,0.17,0.2
46201,0.5,0.64,0.53
46202,0.5,0.62,0.27
46203,0.5,0.35,0.15
46204,0.5,0.47,0.36
46205,0.5,0.33,0.12
46206,0.5,0.54,0.32
46207,0.5,0.71,0.24
46208,0.5,0.75,0.25
46209,0.5,0.15,0.13
46210,0.5,0.3,0.1
46211,0.5,0.13,0.13
46212,0.5,0.34,0.04
46213,0.5,0.26,0.24
46214,0.5,0.61,0.23
46215,0.5,0.69,0.14
46216,0.5,0.46,0.1
46217,0.5,0.23,0.32
46218,0.5,0.22,0.1
46219,0.5,0.61,0.26
46220,0.5,0.46,0.26
46221,0.5,0.25,0.07
46222,0.5,0.36,0.13
46223,0.5,0.4,0.39
46224,0.5,0.14,0.06
46225,0.5,0.82,0.75
46226,0.5,0.28,0.22
46227,0.5,0.21,0.18
46228,0.5,0.78,0.29
46229,0.5,0.62,0.1
46230,0.5,0.23,0.18
46231,0.5,0.8,0.36
46232,0.5,0.13,0.1
46233,0.5,0.39,0.22
46234,0.5,0.45,0.08
46235,0.5,0.86,0.54
46236,0.5,0.64,0.15
46237,0.5,0.73,0.6
46238,0.5,0.6,0.38
46239,0.5,0.59,0.41
46240,0.5,0.69,0.34
46241,0.5,0.24,0.11
46242,0.5,0.13,0.11
46243,0.5,0.29,0.13
46244,0.5,0.49,0.28
46245,0.5,0.2,0.22
46246,0.5,0.35,0.23
46247,0.5,0.63,0.16
46248,0.5,0.14,0.06
46249,0.5,0.46,0.19
46250,0.5,0.39,0.23
46251,0.5,0.38,0.51
46252,0.5,0.57,0.47
46253,0.5,0.74,0.18
46254,0.5,0.49,0.22
46255,0.5,0.59,0.23
46256,0.5,0.63,0.15
46257,0.5,0.54,0.3
46258,0.5,0.66,0.3
46259,0.5,0.34,0.24
46260,0.5,0.36,0.12
46261,0.5,0.34,0.37
46262,0.5,0.85,0.74
46263,0.5,0.57,0.16
46264,0.5,0.82,0.19
46265,0.5,0.85,0.72
46266,0.5,0.57,0.32
46267,0.5,0.75,0.18
46268,0.5,0.72,0.11
46269,0.5,0.45,0.14
46270,0.5,0.3,0.12
46271,0.5,0.54,0.21
46272,0.5,0.17,0.21
46273,0.5,0.18,0.08
46274,0.5,0.76,0.66
46275,0.5,0.52,0.15
46276,0.5,0.28,0.14
46277,0.5,0.33,0.33
46278,0.5,0.25,0.08
46279,0.5,0.76,0.16
46280,0.5,0.17,0.05
46281,0.5,0.82,0.27
46282,0.5,0.22,0.27
46283,0.5,0.35,0.26
46284,0.5,0.22,0.08
46285,0.5,0.58,0.61
46286,0.5,0.71,0.25
46287,0.5,0.62,0.23
46288,0.5,0.11,0.12
46289,0.5,0.4,0.12
46290,0.5,0.59,0.17
46291,0.5,0.29,0.17
46292,0.5,0.44,0.2
46293,0.5,0.43,0.1
46294,0.5,0.66,0.31
46295,0.5,0.61,0.6
46296,0.5,0.72,0.59
46297,0.5,0.17,0.11
46298,0.5,0.24,0.06
46299,0.5,0.8,0.84
46300,0.5,0.45,0.31
46301,0.5,0.59,0.22
46302,0.5,0.64,0.15
46303,0.5,0.24,0.09
46304,0.5,0.72,0.54
46305,0.5,0.26,0.18
46306,0.5,0.02,0.01
46307,0.5,0.13,0.09
46308,0.5,0.18,0.23
46309,0.5,0.79,0.7
46310,0.5,0.11,0.08
46311,0.5,0.65,0.61
46312,0.5,0.6,0.22
46313,0.5,0.12,0.07
46314,0.5,0.72,0.28
46315,0.5,0.9,0.86
46316,0.5,0.35,0.5
46317,0.5,0.17,0.29
46318,0.5,0.15,0.07
46319,0.5,0.63,0.15
46320,0.5,0.43,0.33
46321,0.5,0.24,0.09
46322,0.5,0.1,0.14
46323,0.5,0.62,0.2
46324,0.5,0.57,0.3
46325,0.5,0.33,0.29
46326,0.5,0.59,0.21
46327,0.5,0.12,0.14
46328,0.5,0.15,0.12
46329,0.5,0.67,0.51
46330,0.5,0.22,0.1
46331,0.5,0.76,0.2
46332,0.5,0.71,0.3
46333,0.5,0.46,0.33
46334,0.5,0.13,0.08
46335,0.5,0.68,0.19
46336,0.5,0.67,0.31
46337,0.5,0.14,0.07
46338,0.5,0.51,0.21
46339,0.5,0.68,0.6
46340,0.5,0.88,0.7
46341,0.5,0.17,0.13
46342,0.5,0.7,0.14
46343,0.5,0.49,0.14
46344,0.5,0.81,0.51
46345,0.5,0.12,0.14
46346,0.5,0.51,0.48
46347,0.5,0.58,0.1
46348,0.5,0.83,0.56
46349,0.5,0.62,0.61
46350,0.5,0.17,0.18
46351,0.5,0.28,0.1
46352,0.5,0.27,0.18
46353,0.5,0.64,0.56
46354,0.5,0.56,0.42
46355,0.5,0.48,0.21
46356,0.5,0.59,0.25
46357,0.5,0.62,0.15
46358,0.5,0.16,0.2
46359,0.5,0.28,0.15
46360,0.5,0.12,0.11
46361,0.5,0.73,0.71
46362,0.5,0.34,0.19
46363,0.5,0.75,0.57
46364,0.5,0.68,0.14
46365,0.5,0.33,0.24
46366,0.5,0.58,0.03
46367,0.5,0.1,0.06
46368,0.5,0.51,0.26
46369,0.5,0.67,0.69
46370,0.5,0.75,0.24
46371,0.5,0.12,0.09
46372,0.5,0.11,0.05
46373,0.5,0.41,0.26
46374,0.5,0.45,0.22
46375,0.5,0.16,0.13
46376,0.5,0.23,0.06
46377,0.5,0.93,0.84
46378,0.5,0.51,0.18
46379,0.5,0.12,0.03
46380,0.5,0.16,0.07
46381,0.5,0.28,0.1
46382,0.5,0.28,0.2
46383,0.5,0.88,0.62
46384,0.5,0.59,0.46
46385,0.5,0.59,0.13
46386,0.5,0.64,0.35
46387,0.5,0.54,0.16
46388,0.5,0.58,0.37
46389,0.5,0.46,0.43
46390,0.5,0.5,0.18
46391,0.5,0.48,0.14
46392,0.5,0.11,0.03
46393,0.5,0.78,0.64
46394,0.5,0.74,0.53
46395,0.5,0.54,0.09
46396,0.5,0.61,0.5
46397,0.5,0.67,0.13
46398,0.5,0.59,0.13
46399,0.5,0.8,0.37
46400,0.5,0.55,0.33
46401,0.5,0.65,0.19
46402,0.5,0.7,0.52
46403,0.5,0.8,0.68
46404,0.5,0.73,0.26
46405,0.5,0.69,0.59
46406,0.5,0.09,0.1
46407,0.5,0.5,0.26
46408,0.5,0.36,0.26
46409,0.5,0.82,0.14
46410,0.5,0.18,0.1
46411,0.5,0.49,0.39
46412,0.5,0.18,0.03
46413,0.5,0.42,0.5
46414,0.5,0.08,0.07
46415,0.5,0.32,0.19
46416,0.5,0.81,0.32
46417,0.5,0.11,0.05
46418,0.5,0.59,0.13
46419,0.5,0.52,0.17
46420,0.5,0.28,0.16
46421,0.5,0.72,0.56
46422,0.5,0.63,0.67
46423,0.5,0.62,0.34
46424,0.5,0.33,0.29
46425,0.5,0.89,0.81
46426,0.5,0.56,0.37
46427,0.5,0.35,0.21
46428,0.5,0.39,0.18
46429,0.5,0.57,0.34
46430,0.5,0.34,0.18
46431,0.5,0.17,0.1
46432,0.5,0.82,0.52
46433,0.5,0.34,0.4
46434,0.5,0.76,0.59
46435,0.5,0.68,0.04
46436,0.5,0.14,0.11
46437,0.5,0.51,0.29
46438,0.5,0.64,0.58
46439,0.5,0.45,0.3
46440,0.5,0.44,0.16
46441,0.5,0.15,0.11
46442,0.5,0.63,0.33
46443,0.5,0.7,0.27
46444,0.5,0.13,0.07
46445,0.5,0.41,0.18
46446,0.5,0.3,0.18
46447,0.5,0.29,0.27
46448,0.5,0.58,0.28
46449,0.5,0.2,0.03
46450,0.5,0.31,0.14
46451,0.5,0.42,0.26
46452,0.5,0.59,0.34
46453,0.5,0.29,0.2
46454,0.5,0.17,0.16
46455,0.5,0.21,0.14
46456,0.5,0.38,0.18
46457,0.5,0.43,0.2
46458,0.5,0.86,0.18
46459,0.5,0.71,0.34
46460,0.5,0.86,0.59
46461,0.5,0.56,0.28
46462,0.5,0.6,0.14
46463,0.5,0.69,0.39
46464,0.5,0.41,0.18
46465,0.5,0.46,0.23
46466,0.5,0.66,0.26
46467,0.5,0.61,0.32
46468,0.5,0.19,0.09
46469,0.5,0.35,0.16
46470,0.5,0.79,0.09
46471,0.5,0.49,0.16
46472,0.5,0.26,0.12
46473,0.5,0.75,0.57
46474,0.5,0.8,0.64
46475,0.5,0.74,0.12
46476,0.5,0.88,0.81
46477,0.5,0.73,0.38
46478,0.5,0.73,0.54
46479,0.5,0.81,0.5
46480,0.5,0.3,0.11
46481,0.5,0.28,0.12
46482,0.5,0.48,0.27
46483,0.5,0.27,0.09
46484,0.5,0.45,0.16
46485,0.5,0.16,0.07
46486,0.5,0.79,0.28
46487,0.5,0.27,0.37
46488,0.5,0.43,0.35
46489,0.5,0.32,0.13
46490,0.5,0.16,0.05
46491,0.5,0.22,0.25
46492,0.5,0.59,0.26
46493,0.5,0.3,0.15
46494,0.5,0.14,0.04
46495,0.5,0.65,0.19
46496,0.5,0.12,0.06
46497,0.5,0.39,0.11
46498,0.5,0.18,0.1
46499,0.5,0.52,0.17
46500,0.5,0.69,0.67
46501,0.5,0.49,0.14
46502,0.5,0.36,0.09
46503,0.5,0.21,0.16
46504,0.5,0.49,0.25
46505,0.5,0.51,0.47
46506,0.5,0.16,0.1
46507,0.5,0.53,0.27
46508,0.5,0.21,0.13
46509,0.5,0.22,0.23
46510,0.5,0.21,0.13
46511,0.5,0.86,0.1
46512,0.5,0.61,0.1
46513,0.5,0.54,0.16
46514,0.5,0.81,0.65
46515,0.5,0.76,0.42
46516,0.5,0.56,0.25
46517,0.5,0.81,0.19
46518,0.5,0.69,0.16
46519,0.5,0.54,0.18
46520,0.5,0.2,0.1
46521,0.5,0.69,0.19
46522,0.5,0.51,0.34
46523,0.5,0.82,0.25
46524,0.5,0.6,0.17
46525,0.5,0.74,0.28
46526,0.5,0.21,0.09
46527,0.5,0.78,0.34
46528,0.5,0.43,0.56
46529,0.5,0.39,0.22
46530,0.5,0.83,0.67
46531,0.5,0.72,0.26
46532,0.5,0.33,0.28
46533,0.5,0.21,0.2
46534,0.5,0.84,0.14
46535,0.5,0.3,0.19
46536,0.5,0.54,0.38
46537,0.5,0.19,0.08
46538,0.5,0.13,0.1
46539,0.5,0.35,0.22
46540,0.5,0.49,0.29
46541,0.5,0.05,0.11
46542,0.5,0.72,0.12
46543,0.5,0.39,0.14
46544,0.5,0.67,0.58
46545,0.5,0.6,0.25
46546,0.5,0.21,0.06
46547,0.5,0.84,0.7
46548,0.5,0.79,0.3
46549,0.5,0.75,0.29
46550,0.5,0.18,0.08
46551,0.5,0.52,0.37
46552,0.5,0.69,0.07
46553,0.5,0.31,0.18
46554,0.5,0.52,0.32
46555,0.5,0.21,0.19
46556,0.5,0.74,0.45
46557,0.5,0.25,0.13
46558,0.5,0.45,0.37
46559,0.5,0.45,0.28
46560,0.5,0.13,0.07
46561,0.5,0.27,0.26
46562,0.5,0.84,0.2
46563,0.5,0.76,0.4
46564,0.5,0.59,0.32
46565,0.5,0.34,0.18
46566,0.5,0.3,0.23
46567,0.5,0.18,0.07
46568,0.5,0.95,0.75
46569,0.5,0.16,0.12
46570,0.5,0.15,0.18
46571,0.5,0.77,0.09
46572,0.5,0.32,0.18
46573,0.5,0.77,0.09
46574,0.5,0.31,0.08
46575,0.5,0.14,0.15
46576,0.5,0.5,0.09
46577,0.5,0.3,0.04
46578,0.5,0.83,0.14
46579,0.5,0.74,0.53
46580,0.5,0.62,0.24
46581,0.5,0.68,0.21
46582,0.5,0.15,0.06
46583,0.5,0.54,0.1
46584,0.5,0.33,0.09
46585,0.5,0.09,0.1
46586,0.5,0.73,0.37
46587,0.5,0.65,0.2
46588,0.5,0.18,0.07
46589,0.5,0.14,0.03
46590,0.5,0.61,0.47
46591,0.5,0.41,0.34
46592,0.5,0.55,0.13
46593,0.5,0.2,0.08
46594,0.5,0.43,0.09
46595,0.5,0.22,0.1
46596,0.5,0.86,0.71
46597,0.5,0.77,0.53
46598,0.5,0.74,0.27
46599,0.5,0.53,0.11
46600,0.5,0.29,0.19
46601,0.5,0.22,0.06
46602,0.5,0.84,0.45
46603,0.5,0.58,0.13
46604,0.5,0.25,0.06
46605,0.5,0.45,0.49
46606,0.5,0.39,0.08
46607,0.5,0.34,0.26
46608,0.5,0.14,0.04
46609,0.5,0.52,0.08
46610,0.5,0.5,0.48
46611,0.5,0.21,0.18
46612,0.5,0.1,0.2
46613,0.5,0.67,0.21
46614,0.5,0.7,0.17
46615,0.5,0.46,0.32
46616,0.5,0.1,0.13
46617,0.5,0.51,0.18
46618,0.5,0.45,0.48
46619,0.5,0.35,0.09
46620,0.5,0.2,0.28
46621,0.5,0.16,0.13
46622,0.5,0.81,0.8
46623,0.5,0.56,0.21
46624,0.5,0.56,0.27
46625,0.5,0.2,0.09
46626,0.5,0.69,0.58
46627,0.5,0.4,0.36
46628,0.5,0.28,0.28
46629,0.5,0.46,0.27
46630,0.5,0.58,0.39
46631,0.5,0.57,0.21
46632,0.5,0.77,0.15
46633,0.5,0.18,0.09
46634,0.5,0.6,0.15
46635,0.5,0.84,0.84
46636,0.5,0.17,0.04
46637,0.5,0.36,0.21
46638,0.5,0.12,0.03
46639,0.5,0.56,0.16
46640,0.5,0.84,0.71
46641,0.5,0.75,0.06
46642,0.5,0.64,0.28
46643,0.5,0.34,0.19
46644,0.5,0.15,0.03
46645,0.5,0.78,0.32
46646,0.5,0.42,0.19
46647,0.5,0.64,0.38
46648,0.5,0.62,0.48
46649,0.5,0.3,0.1
46650,0.5,0.38,0.18
46651,0.5,0.11,0.1
46652,0.5,0.09,0.11
46653,0.5,0.2,0.07
46654,0.5,0.53,0.54
46655,0.5,0.14,0.07
46656,0.5,0.54,0.3
46657,0.5,0.39,0.06
46658,0.5,0.75,0.24
46659,0.5,0.38,0.32
46660,0.5,0.54,0.19
46661,0.5,0.38,0.21
46662,0.5,0.1,0.13
46663,0.5,0.33,0.33
46664,0.5,0.67,0.18
46665,0.5,0.65,0.18
46666,0.5,0.29,0.21
46667,0.5,0.72,0.07
46668,0.5,0.1,0.17
46669,0.5,0.21,0.13
46670,0.5,0.5,0.3
46671,0.5,0.7,0.41
46672,0.5,0.58,0.21
46673,0.5,0.79,0.24
46674,0.5,0.46,0.19
46675,0.5,0.11,0.08
46676,0.5,0.34,0.13
46677,0.5,0.3,0.07
46678,0.5,0.33,0.41
46679,0.5,0.88,0.68
46680,0.5,0.18,0.11
46681,0.5,0.49,0.41
46682,0.5,0.86,0.82
46683,0.5,0.18,0.13
46684,0.5,0.29,0.16
46685,0.5,0.62,0.35
46686,0.5,0.27,0.12
46687,0.5,0.38,0.26
46688,0.5,0.52,0.26
46689,0.5,0.22,0.23
46690,0.5,0.85,0.72
46691,0.5,0.35,0.13
46692,0.5,0.64,0.28
46693,0.5,0.25,0.16
46694,0.5,0.16,0.22
46695,0.5,0.41,0.14
46696,0.5,0.49,0.29
46697,0.5,0.21,0.22
46698,0.5,0.74,0.18
46699,0.5,0.83,0.07
46700,0.5,0.49,0.35
46701,0.5,0.76,0.08
46702,0.5,0.17,0.23
46703,0.5,0.66,0.46
46704,0.5,0.67,0.32
46705,0.5,0.87,0.54
46706,0.5,0.62,0.08
46707,0.5,0.38,0.26
46708,0.5,0.7,0.08
46709,0.5,0.23,0.27
46710,0.5,0.35,0.23
46711,0.5,0.66,0.16
46712,0.5,0.62,0.4
46713,0.5,0.24,0.17
46714,0.5,0.42,0.15
46715,0.5,0.85,0.6
46716,0.5,0.38,0.31
46717,0.5,0.45,0.29
46718,0.5,0.75,0.14
46719,0.5,0.37,0.11
46720,0.5,0.14,0.21
46721,0.5,0.55,0.1
46722,0.5,0.38,0.18
46723,0.5,0.46,0.05
46724,0.5,0.11,0.11
46725,0.5,0.48,0.6
46726,0.5,0.73,0.67
46727,0.5,0.23,0.2
46728,0.5,0.4,0.32
46729,0.5,0.47,0.08
46730,0.5,0.31,0.13
46731,0.5,0.36,0.07
46732,0.5,0.34,0.12
46733,0.5,0.12,0.02
46734,0.5,0.67,0.26
46735,0.5,0.07,0.07
46736,0.5,0.24,0.27
46737,0.5,0.09,0.09
46738,0.5,0.77,0.56
46739,0.5,0.82,0.72
46740,0.5,0.75,0.19
46741,0.5,0.37,0.28
46742,0.5,0.72,0.17
46743,0.5,0.81,0.54
46744,0.5,0.68,0.12
46745,0.5,0.53,0.48
46746,0.5,0.28,0.29
46747,0.5,0.27,0.35
46748,0.5,0.39,0.25
46749,0.5,0.06,0.07
46750,0.5,0.63,0.14
46751,0.5,0.45,0.34
46752,0.5,0.55,0.44
46753,0.5,0.31,0.31
46754,0.5,0.6,0.24
46755,0.5,0.36,0.42
46756,0.5,0.57,0.4
46757,0.5,0.82,0.78
46758,0.5,0.45,0.19
46759,0.5,0.28,0.16
46760,0.5,0.43,0.21
46761,0.5,0.14,0.03
46762,0.5,0.09,0.03
46763,0.5,0.56,0.47
46764,0.5,0.28,0.22
46765,0.5,0.19,0.28
46766,0.5,0.59,0.16
46767,0.5,0.71,0.38
46768,0.5,0.35,0.16
46769,0.5,0.42,0.27
46770,0.5,0.79,0.44
46771,0.5,0.44,0.18
46772,0.5,0.3,0.19
46773,0.5,0.13,0.07
46774,0.5,0.34,0.2
46775,0.5,0.49,0.16
46776,0.5,0.68,0.64
46777,0.5,0.62,0.46
46778,0.5,0.69,0.25
46779,0.5,0.57,0.45
46780,0.5,0.42,0.64
46781,0.5,0.79,0.63
46782,0.5,0.83,0.19
46783,0.5,0.31,0.28
46784,0.5,0.18,0.09
46785,0.5,0.13,0.02
46786,0.5,0.32,0.14
46787,0.5,0.36,0.27
46788,0.5,0.56,0.4
46789,0.5,0.76,0.1
46790,0.5,0.69,0.41
46791,0.5,0.21,0.1
46792,0.5,0.48,0.14
46793,0.5,0.56,0.09
46794,0.5,0.39,0.31
46795,0.5,0.52,0.42
46796,0.5,0.48,0.1
46797,0.5,0.6,0.14
46798,0.5,0.34,0.23
46799,0.5,0.53,0.56
46800,0.5,0.52,0.31
46801,0.5,0.61,0.44
46802,0.5,0.67,0.44
46803,0.5,0.85,0.69
46804,0.5,0.57,0.14
46805,0.5,0.28,0.08
46806,0.5,0.4,0.14
46807,0.5,0.69,0.39
46808,0.5,0.18,0.15
46809,0.5,0.48,0.59
46810,0.5,0.26,0.2
46811,0.5,0.65,0.13
46812,0.5,0.61,0.2
46813,0.5,0.13,0.09
46814,0.5,0.41,0.2
46815,0.5,0.53,0.22
46816,0.5,0.71,0.16
46817,0.5,0.16,0.18
46818,0.5,0.16,0.08
46819,0.5,0.2,0.07
46820,0.5,0.65,0.09
46821,0.5,0.17,0.06
46822,0.5,0.77,0.3
46823,0.5,0.12,0.05
46824,0.5,0.22,0.24
46825,0.5,0.4,0.16
46826,0.5,0.73,0.33
46827,0.5,0.46,0.13
46828,0.5,0.41,0.16
46829,0.5,0.47,0.27
46830,0.5,0.59,0.27
46831,0.5,0.84,0.26
46832,0.5,0.65,0.4
46833,0.5,0.34,0.12
46834,0.5,0.63,0.36
46835,0.5,0.8,0.61
46836,0.5,0.58,0.12
46837,0.5,0.32,0.32
46838,0.5,0.39,0.4
46839,0.5,0.81,0.23
46840,0.5,0.64,0.32
46841,0.5,0.1,0.03
46842,0.5,0.54,0.11
46843,0.5,0.2,0.14
46844,0.5,0.67,0.13
46845,0.5,0.59,0.28
46846,0.5,0.44,0.14
46847,0.5,0.8,0.49
46848,0.5,0.18,0.28
46849,0.5,0.21,0.18
46850,0.5,0.62,0.44
46851,0.5,0.82,0.48
46852,0.5,0.78,0.36
46853,0.5,0.15,0.13
46854,0.5,0.23,0.05
46855,0.5,0.68,0.12
46856,0.5,0.34,0.28
46857,0.5,0.41,0.32
46858,0.5,0.11,0.16
46859,0.5,0.21,0.19
46860,0.5,0.56,0.16
46861,0.5,0.39,0.35
46862,0.5,0.19,0.37
46863,0.5,0.36,0.23
46864,0.5,0.1,0.09
46865,0.5,0.31,0.44
46866,0.5,0.2,0.31
46867,0.5,0.33,0.11
46868,0.5,0.83,0.6
46869,0.5,0.59,0.19
46870,0.5,0.53,0.26
46871,0.5,0.6,0.18
46872,0.5,0.07,0.07
46873,0.5,0.41,0.17
46874,0.5,0.19,0.24
46875,0.5,0.7,0.39
46876,0.5,0.67,0.17
46877,0.5,0.09,0.06
46878,0.5,0.16,0.22
46879,0.5,0.91,0.79
46880,0.5,0.49,0.38
46881,0.5,0.29,0.42
46882,0.5,0.68,0.2
46883,0.5,0.31,0.28
46884,0.5,0.12,0.16
46885,0.5,0.1,0.04
46886,0.5,0.51,0.19
46887,0.5,0.25,0.2
46888,0.5,0.57,0.4
46889,0.5,0.75,0.1
46890,0.5,0.38,0.19
46891,0.5,0.24,0.24
46892,0.5,0.75,0.85
46893,0.5,0.26,0.07
46894,0.5,0.2,0.07
46895,0.5,0.69,0.34
46896,0.5,0.41,0.25
46897,0.5,0.44,0.47
46898,0.5,0.57,0.56
46899,0.5,0.7,0.14
46900,0.5,0.26,0.23
46901,0.5,0.18,0.12
46902,0.5,0.69,0.14
46903,0.5,0.72,0.56
46904,0.5,0.25,0.1
46905,0.5,0.55,0.13
46906,0.5,0.35,0.1
46907,0.5,0.17,0.14
46908,0.5,0.48,0.21
46909,0.5,0.85,0.21
46910,0.5,0.8,0.21
46911,0.5,0.32,0.14
46912,0.5,0.55,0.17
46913,0.5,0.51,0.08
46914,0.5,0.53,0.32
46915,0.5,0.26,0.38
46916,0.5,0.44,0.07
46917,0.5,0.45,0.27
46918,0.5,0.2,0.16
46919,0.5,0.61,0.17
46920,0.5,0.65,0.35
46921,0.5,0.23,0.21
46922,0.5,0.19,0.18
46923,0.5,0.12,0.07
46924,0.5,0.56,0.1
46925,0.5,0.26,0.16
46926,0.5,0.72,0.16
46927,0.5,0.1,0.13
46928,0.5,0.87,0.2
46929,0.5,0.81,0.28
46930,0.5,0.51,0.15
46931,0.5,0.76,0.2
46932,0.5,0.6,0.27
46933,0.5,0.65,0.28
46934,0.5,0.21,0.14
46935,0.5,0.62,0.23
46936,0.5,0.35,0.2
46937,0.5,0.35,0.23
46938,0.5,0.13,0.09
46939,0.5,0.69,0.26
46940,0.5,0.12,0.12
46941,0.5,0.73,0.22
46942,0.5,0.24,0.25
46943,0.5,0.76,0.52
46944,0.5,0.93,0.49
46945,0.5,0.09,0.09
46946,0.5,0.5,0.09
46947,0.5,0.67,0.5
46948,0.5,0.64,0.43
46949,0.5,0.33,0.19
46950,0.5,0.59,0.15
46951,0.5,0.24,0.08
46952,0.5,0.7,0.1
46953,0.5,0.3,0.38
46954,0.5,0.68,0.22
46955,0.5,0.07,0.14
46956,0.5,0.73,0.73
46957,0.5,0.77,0.36
46958,0.5,0.68,0.31
46959,0.5,0.26,0.15
46960,0.5,0.25,0.15
46961,0.5,0.28,0.14
46962,0.5,0.18,0.13
46963,0.5,0.59,0.39
46964,0.5,0.7,0.09
46965,0.5,0.65,0.22
46966,0.5,0.31,0.46
46967,0.5,0.29,0.33
46968,0.5,0.66,0.58
46969,0.5,0.23,0.11
46970,0.5,0.16,0.04
46971,0.5,0.42,0.39
46972,0.5,0.77,0.79
46973,0.5,0.3,0.33
46974,0.5,0.64,0.42
46975,0.5,0.74,0.11
46976,0.5,0.55,0.23
46977,0.5,0.6,0.04
46978,0.5,0.77,0.12
46979,0.5,0.13,0.08
46980,0.5,0.66,0.4
46981,0.5,0.31,0.08
46982,0.5,0.67,0.18
46983,0.5,0.19,0.18
46984,0.5,0.68,0.53
46985,0.5,0.52,0.24
46986,0.5,0.33,0.32
46987,0.5,0.44,0.23
46988,0.5,0.56,0.13
46989,0.5,0.39,0.19
46990,0.5,0.71,0.16
46991,0.5,0.76,0.18
46992,0.5,0.72,0.7
46993,0.5,0.16,0.06
46994,0.5,0.41,0.18
46995,0.5,0.22,0.1
46996,0.5,0.28,0.25
46997,0.5,0.23,0.09
46998,0.5,0.24,0.19
46999,0.5,0.63,0.1
47000,0.5,0.61,0.35
47001,0.5,0.31,0.25
47002,0.5,0.7,0.41
47003,0.5,0.12,0.07
47004,0.5,0.38,0.24
47005,0.5,0.33,0.1
47006,0.5,0.28,0.16
47007,0.5,0.13,0.15
47008,0.5,0.37,0.21
47009,0.5,0.68,0.12
47010,0.5,0.44,0.06
47011,0.5,0.63,0.14
47012,0.5,0.54,0.18
47013,0.5,0.41,0.27
47014,0.5,0.46,0.35
47015,0.5,0.53,0.26
47016,0.5,0.75,0.24
47017,0.5,0.32,0.1
47018,0.5,0.84,0.57
47019,0.5,0.82,0.07
47020,0.5,0.19,0.06
47021,0.5,0.32,0.38
47022,0.5,0.59,0.09
47023,0.5,0.11,0.15
47024,0.5,0.27,0.14
47025,0.5,0.75,0.43
47026,0.5,0.77,0.25
47027,0.5,0.64,0.09
47028,0.5,0.31,0.24
47029,0.5,0.77,0.55
47030,0.5,0.74,0.14
47031,0.5,0.73,0.33
47032,0.5,0.81,0.18
47033,0.5,0.18,0.19
47034,0.5,0.29,0.31
47035,0.5,0.3,0.16
47036,0.5,0.36,0.15
47037,0.5,0.62,0.2
47038,0.5,0.2,0.07
47039,0.5,0.32,0.09
47040,0.5,0.74,0.42
47041,0.5,0.58,0.33
47042,0.5,0.16,0.05
47043,0.5,0.48,0.32
47044,0.5,0.18,0.12
47045,0.5,0.26,0.1
47046,0.5,0.12,0.1
47047,0.5,0.8,0.17
47048,0.5,0.58,0.17
47049,0.5,0.36,0.08
47050,0.5,0.48,0.34
47051,0.5,0.44,0.38
47052,0.5,0.79,0.56
47053,0.5,0.53,0.13
47054,0.5,0.21,0.14
47055,0.5,0.67,0.5
47056,0.5,0.61,0.51
47057,0.5,0.57,0.55
47058,0.5,0.49,0.48
47059,0.5,0.17,0.06
47060,0.5,0.53,0.45
47061,0.5,0.46,0.22
47062,0.5,0.82,0.22
47063,0.5,0.49,0.24
47064,0.5,0.26,0.19
47065,0.5,0.41,0.2
47066,0.5,0.59,0.58
47067,0.5,0.16,0.11
47068,0.5,0.77,0.43
47069,0.5,0.24,0.24
47070,0.5,0.49,0.18
47071,0.5,0.82,0.64
47072,0.5,0.13,0.16
47073,0.5,0.31,0.37
47074,0.5,0.85,0.76
47075,0.5,0.55,0.47
47076,0.5,0.32,0.28
47077,0.5,0.41,0.16
47078,0.5,0.22,0.35
47079,0.5,0.11,0.18
47080,0.5,0.57,0.17
47081,0.5,0.09,0.02
47082,0.5,0.8,0.73
47083,0.5,0.34,0.17
47084,0.5,0.32,0.21
47085,0.5,0.74,0.78
47086,0.5,0.8,0.71
47087,0.5,0.61,0.11
47088,0.5,0.59,0.13
47089,0.5,0.43,0.27
47090,0.5,0.56,0.24
47091,0.5,0.19,0.14
47092,0.5,0.13,0.08
47093,0.5,0.68,0.15
47094,0.5,0.68,0.28
47095,0.5,0.79,0.48
47096,0.5,0.29,0.31
47097,0.5,0.18,0.07
47098,0.5,0.15,0.25
47099,0.5,0.28,0.21
47100,0.5,0.37,0.14
47101,0.5,0.71,0.08
47102,0.5,0.19,0.22
47103,0.5,0.32,0.31
47104,0.5,0.14,0.08
47105,0.5,0.12,0.12
47106,0.5,0.27,0.25
47107,0.5,0.47,0.4
47108,0.5,0.18,0.1
47109,0.5,0.15,0.13
47110,0.5,0.61,0.17
47111,0.5,0.62,0.13
47112,0.5,0.43,0.18
47113,0.5,0.6,0.52
47114,0.5,0.06,0.13
47115,0.5,0.6,0.26
47116,0.5,0.16,0.12
47117,0.5,0.69,0.28
47118,0.5,0.65,0.14
47119,0.5,0.24,0.18
47120,0.5,0.33,0.21
47121,0.5,0.73,0.49
47122,0.5,0.57,0.18
47123,0.5,0.32,0.1
47124,0.5,0.36,0.08
47125,0.5,0.55,0.75
47126,0.5,0.35,0.2
47127,0.5,0.3,0.05
47128,0.5,0.83,0.46
47129,0.5,0.23,0.11
